Indicator No.,Grading,Domain,Country,Score,Region,Layer
51,0,Economy,Poland,0,Europe,pressure
51,0,Economy,Serbia,0,Europe,pressure
51,0,Economy,Singapore,0,East & Southeast Asia,pressure
51,0,Economy,South Korea,4,East & Southeast Asia,pressure
51,0,Economy,Taiwan,4,East & Southeast Asia,pressure
51,0,Economy,Tajikistan,0,Central Asia,pressure
51,0,Economy,Thailand,0,East & Southeast Asia,pressure
51,0,Economy,Turkey,0,North Africa & West Asia,pressure
51,0,Economy,United Kingdom,0,Europe,pressure
51,0,Economy,United States,4,North America,pressure
51,0,Economy,Uruguay,0,South America,pressure
51,0,Economy,Uzbekistan,0,Central Asia,pressure
51,0,Economy,Venezuela,0,South America,pressure
51,0,Economy,Vietnam,4,East & Southeast Asia,pressure
52,0,Economy,Albania,0,Europe,pressure
52,0,Economy,Argentina,0,South America,pressure
52,0,Economy,Armenia,0,Europe,pressure
52,0,Economy,Australia,4,Oceania,pressure
52,0,Economy,Bolívia,0,South America,pressure
52,0,Economy,Bosnia and Herzegovina,0,Europe,pressure
52,0,Economy,Brazil,0,South America,pressure
52,0,Economy,Cambodia,0,East & Southeast Asia,pressure
52,0,Economy,Canada,4,North America,pressure
52,0,Economy,Chile,4,South America,pressure
52,0,Economy,Colombia,0,South America,pressure
52,0,Economy,Czech Republic,0,Europe,pressure
52,0,Economy,Egypt,0,North Africa & West Asia,pressure
52,0,Economy,Estonia,0,Europe,pressure
52,0,Economy,Ethiopia,0,Sub-Saharan Africa,pressure
52,0,Economy,Georgia,0,Europe,pressure
52,0,Economy,Germany,4,Europe,pressure
52,0,Economy,Indonesia,0,East & Southeast Asia,pressure
52,0,Economy,Japan,4,East & Southeast Asia,pressure
52,0,Economy,Jordan,0,North Africa & West Asia,pressure
52,0,Economy,Kazakhstan,0,Central Asia,pressure
52,0,Economy,Kenya,0,Sub-Saharan Africa,pressure
52,0,Economy,Kyrgyzstan,0,Central Asia,pressure
52,0,Economy,Latvia,0,Europe,pressure
52,0,Economy,Lebanon,0,North Africa & West Asia,pressure
52,0,Economy,Malaysia,0,East & Southeast Asia,pressure
52,0,Economy,Mexico,0,Central America & Caribbean,pressure
52,0,Economy,Montenegro,0,Europe,pressure
52,0,Economy,New Zealand,0,Oceania,pressure
52,0,Economy,Paraguay,4,South America,pressure
52,0,Economy,Peru,0,South America,pressure
52,0,Economy,Philippines,0,East & Southeast Asia,pressure
52,0,Economy,Poland,0,Europe,pressure
52,0,Economy,Serbia,0,Europe,pressure
52,0,Economy,Singapore,4,East & Southeast Asia,pressure
52,0,Economy,South Korea,4,East & Southeast Asia,pressure
52,0,Economy,Taiwan,4,East & Southeast Asia,pressure
52,0,Economy,Tajikistan,0,Central Asia,pressure
52,0,Economy,Thailand,0,East & Southeast Asia,pressure
52,0,Economy,Turkey,0,North Africa & West Asia,pressure
52,0,Economy,United Kingdom,4,Europe,pressure
52,0,Economy,United States,4,North America,pressure
52,0,Economy,Uruguay,0,South America,pressure
52,0,Economy,Uzbekistan,0,Central Asia,pressure
52,0,Economy,Venezuela,0,South America,pressure
52,0,Economy,Vietnam,,East & Southeast Asia,pressure
53,0,Economy,Albania,0,Europe,effect
53,0,Economy,Argentina,0,South America,effect
53,0,Economy,Armenia,4,Europe,effect
53,0,Economy,Australia,4,Oceania,effect
53,0,Economy,Bolívia,0,South America,effect
53,0,Economy,Bosnia and Herzegovina,0,Europe,effect
53,0,Economy,Brazil,0,South America,effect
53,0,Economy,Cambodia,4,East & Southeast Asia,effect
53,0,Economy,Canada,0,North America,effect
53,0,Economy,Chile,4,South America,effect
53,0,Economy,Colombia,0,South America,effect
53,0,Economy,Czech Republic,0,Europe,effect
53,0,Economy,Egypt,4,North Africa & West Asia,effect
53,0,Economy,Estonia,0,Europe,effect
53,0,Economy,Ethiopia,0,Sub-Saharan Africa,effect
53,0,Economy,Georgia,4,Europe,effect
53,0,Economy,Germany,0,Europe,effect
53,0,Economy,Indonesia,4,East & Southeast Asia,effect
53,0,Economy,Japan,0,East & Southeast Asia,effect
53,0,Economy,Jordan,0,North Africa & West Asia,effect
53,0,Economy,Kazakhstan,4,Central Asia,effect
53,0,Economy,Kenya,0,Sub-Saharan Africa,effect
53,0,Economy,Kyrgyzstan,4,Central Asia,effect
53,0,Economy,Latvia,4,Europe,effect
53,0,Economy,Lebanon,4,North Africa & West Asia,effect
53,0,Economy,Malaysia,4,East & Southeast Asia,effect
53,0,Economy,Mexico,0,Central America & Caribbean,effect
53,0,Economy,Montenegro,4,Europe,effect
53,0,Economy,New Zealand,4,Oceania,effect
53,0,Economy,Paraguay,0,South America,effect
53,0,Economy,Peru,4,South America,effect
53,0,Economy,Philippines,4,East & Southeast Asia,effect
53,0,Economy,Poland,0,Europe,effect
53,0,Economy,Serbia,0,Europe,effect
53,0,Economy,Singapore,4,East & Southeast Asia,effect
53,0,Economy,South Korea,4,East & Southeast Asia,effect
53,0,Economy,Taiwan,4,East & Southeast Asia,effect
53,0,Economy,Tajikistan,4,Central Asia,effect
53,0,Economy,Thailand,4,East & Southeast Asia,effect
53,0,Economy,Turkey,0,North Africa & West Asia,effect
53,0,Economy,United Kingdom,0,Europe,effect
53,0,Economy,United States,0,North America,effect
53,0,Economy,Uruguay,0,South America,effect
53,0,Economy,Uzbekistan,4,Central Asia,effect
53,0,Economy,Venezuela,0,South America,effect
53,0,Economy,Vietnam,4,East & Southeast Asia,effect
54,0,Economy,Albania,0,Europe,effect
54,0,Economy,Argentina,0,South America,effect
54,0,Economy,Armenia,0,Europe,effect
54,0,Economy,Australia,0,Oceania,effect
54,0,Economy,Bolívia,0,South America,effect
54,0,Economy,Bosnia and Herzegovina,0,Europe,effect
54,0,Economy,Brazil,0,South America,effect
54,0,Economy,Cambodia,4,East & Southeast Asia,effect
54,0,Economy,Canada,0,North America,effect
54,0,Economy,Chile,0,South America,effect
54,0,Economy,Colombia,0,South America,effect
54,0,Economy,Czech Republic,0,Europe,effect
54,0,Economy,Egypt,4,North Africa & West Asia,effect
54,0,Economy,Estonia,0,Europe,effect
54,0,Economy,Ethiopia,4,Sub-Saharan Africa,effect
54,0,Economy,Georgia,4,Europe,effect
54,0,Economy,Germany,0,Europe,effect
54,0,Economy,Indonesia,4,East & Southeast Asia,effect
54,0,Economy,Japan,0,East & Southeast Asia,effect
54,0,Economy,Jordan,4,North Africa & West Asia,effect
54,0,Economy,Kazakhstan,4,Central Asia,effect
54,0,Economy,Kenya,4,Sub-Saharan Africa,effect
54,0,Economy,Kyrgyzstan,4,Central Asia,effect
54,0,Economy,Latvia,0,Europe,effect
54,0,Economy,Lebanon,4,North Africa & West Asia,effect
54,0,Economy,Malaysia,4,East & Southeast Asia,effect
54,0,Economy,Mexico,0,Central America & Caribbean,effect
54,0,Economy,Montenegro,0,Europe,effect
54,0,Economy,New Zealand,4,Oceania,effect
54,0,Economy,Paraguay,0,South America,effect
54,0,Economy,Peru,4,South America,effect
54,0,Economy,Philippines,4,East & Southeast Asia,effect
54,0,Economy,Poland,0,Europe,effect
54,0,Economy,Serbia,4,Europe,effect
54,0,Economy,Singapore,4,East & Southeast Asia,effect
54,0,Economy,South Korea,4,East & Southeast Asia,effect
54,0,Economy,Taiwan,0,East & Southeast Asia,effect
54,0,Economy,Tajikistan,4,Central Asia,effect
54,0,Economy,Thailand,4,East & Southeast Asia,effect
54,0,Economy,Turkey,4,North Africa & West Asia,effect
54,0,Economy,United Kingdom,0,Europe,effect
54,0,Economy,United States,0,North America,effect
54,0,Economy,Uruguay,4,South America,effect
54,0,Economy,Uzbekistan,4,Central Asia,effect
54,0,Economy,Venezuela,4,South America,effect
54,0,Economy,Vietnam,4,East & Southeast Asia,effect
55,0,Economy,Albania,0,Europe,effect
55,0,Economy,Argentina,0,South America,effect
55,0,Economy,Armenia,0,Europe,effect
55,0,Economy,Australia,,Oceania,effect
55,0,Economy,Bolívia,0,South America,effect
55,0,Economy,Bosnia and Herzegovina,0,Europe,effect
55,0,Economy,Brazil,0,South America,effect
55,0,Economy,Cambodia,0,East & Southeast Asia,effect
55,0,Economy,Canada,0,North America,effect
55,0,Economy,Chile,0,South America,effect
55,0,Economy,Colombia,0,South America,effect
55,0,Economy,Czech Republic,0,Europe,effect
55,0,Economy,Egypt,0,North Africa & West Asia,effect
55,0,Economy,Estonia,0,Europe,effect
55,0,Economy,Ethiopia,0,Sub-Saharan Africa,effect
55,0,Economy,Georgia,0,Europe,effect
55,0,Economy,Germany,0,Europe,effect
55,0,Economy,Indonesia,0,East & Southeast Asia,effect
55,0,Economy,Japan,0,East & Southeast Asia,effect
55,0,Economy,Jordan,0,North Africa & West Asia,effect
55,0,Economy,Kazakhstan,0,Central Asia,effect
55,0,Economy,Kenya,0,Sub-Saharan Africa,effect
55,0,Economy,Kyrgyzstan,0,Central Asia,effect
55,0,Economy,Latvia,0,Europe,effect
55,0,Economy,Lebanon,0,North Africa & West Asia,effect
55,0,Economy,Malaysia,0,East & Southeast Asia,effect
55,0,Economy,Mexico,0,Central America & Caribbean,effect
55,0,Economy,Montenegro,0,Europe,effect
55,0,Economy,New Zealand,,Oceania,effect
55,0,Economy,Paraguay,0,South America,effect
55,0,Economy,Peru,0,South America,effect
55,0,Economy,Philippines,0,East & Southeast Asia,effect
55,0,Economy,Poland,0,Europe,effect
55,0,Economy,Serbia,0,Europe,effect
55,0,Economy,Singapore,0,East & Southeast Asia,effect
55,0,Economy,South Korea,0,East & Southeast Asia,effect
55,0,Economy,Taiwan,0,East & Southeast Asia,effect
55,0,Economy,Tajikistan,4,Central Asia,effect
55,0,Economy,Thailand,0,East & Southeast Asia,effect
55,0,Economy,Turkey,0,North Africa & West Asia,effect
55,0,Economy,United Kingdom,0,Europe,effect
55,0,Economy,United States,0,North America,effect
55,0,Economy,Uruguay,0,South America,effect
55,0,Economy,Uzbekistan,0,Central Asia,effect
55,0,Economy,Venezuela,4,South America,effect
55,0,Economy,Vietnam,0,East & Southeast Asia,effect
56,0,Technology,Albania,0,Europe,exposure
56,0,Technology,Argentina,4,South America,exposure
56,0,Technology,Armenia,0,Europe,exposure
56,0,Technology,Australia,0,Oceania,exposure
56,0,Technology,Bolívia,0,South America,exposure
56,0,Technology,Bosnia and Herzegovina,0,Europe,exposure
56,0,Technology,Brazil,0,South America,exposure
56,0,Technology,Cambodia,4,East & Southeast Asia,exposure
56,0,Technology,Canada,0,North America,exposure
56,0,Technology,Chile,0,South America,exposure
56,0,Technology,Colombia,0,South America,exposure
56,0,Technology,Czech Republic,0,Europe,exposure
56,0,Technology,Egypt,4,North Africa & West Asia,exposure
56,0,Technology,Estonia,0,Europe,exposure
56,0,Technology,Ethiopia,0,Sub-Saharan Africa,exposure
56,0,Technology,Georgia,0,Europe,exposure
56,0,Technology,Germany,0,Europe,exposure
56,0,Technology,Indonesia,4,East & Southeast Asia,exposure
56,0,Technology,Japan,4,East & Southeast Asia,exposure
56,0,Technology,Jordan,0,North Africa & West Asia,exposure
56,0,Technology,Kazakhstan,4,Central Asia,exposure
56,0,Technology,Kenya,4,Sub-Saharan Africa,exposure
56,0,Technology,Kyrgyzstan,4,Central Asia,exposure
56,0,Technology,Latvia,0,Europe,exposure
56,0,Technology,Lebanon,0,North Africa & West Asia,exposure
56,0,Technology,Malaysia,4,East & Southeast Asia,exposure
56,0,Technology,Mexico,0,Central America & Caribbean,exposure
56,0,Technology,Montenegro,0,Europe,exposure
56,0,Technology,New Zealand,0,Oceania,exposure
56,0,Technology,Paraguay,0,South America,exposure
56,0,Technology,Peru,0,South America,exposure
56,0,Technology,Philippines,4,East & Southeast Asia,exposure
56,0,Technology,Poland,0,Europe,exposure
56,0,Technology,Serbia,0,Europe,exposure
56,0,Technology,Singapore,4,East & Southeast Asia,exposure
56,0,Technology,South Korea,0,East & Southeast Asia,exposure
56,0,Technology,Taiwan,0,East & Southeast Asia,exposure
56,0,Technology,Tajikistan,4,Central Asia,exposure
56,0,Technology,Thailand,4,East & Southeast Asia,exposure
56,0,Technology,Turkey,4,North Africa & West Asia,exposure
56,0,Technology,United Kingdom,0,Europe,exposure
56,0,Technology,United States,0,North America,exposure
56,0,Technology,Uruguay,0,South America,exposure
56,0,Technology,Uzbekistan,0,Central Asia,exposure
56,0,Technology,Venezuela,4,South America,exposure
56,0,Technology,Vietnam,0,East & Southeast Asia,exposure
57,1,Technology,Albania,0,Europe,exposure
57,1,Technology,Argentina,4,South America,exposure
57,1,Technology,Armenia,3,Europe,exposure
57,1,Technology,Australia,0,Oceania,exposure
57,1,Technology,Bolívia,0,South America,exposure
57,1,Technology,Bosnia and Herzegovina,3,Europe,exposure
57,1,Technology,Brazil,4,South America,exposure
57,1,Technology,Cambodia,3,East & Southeast Asia,exposure
57,1,Technology,Canada,3,North America,exposure
57,1,Technology,Chile,4,South America,exposure
57,1,Technology,Colombia,1,South America,exposure
57,1,Technology,Czech Republic,4,Europe,exposure
57,1,Technology,Egypt,4,North Africa & West Asia,exposure
57,1,Technology,Estonia,4,Europe,exposure
57,1,Technology,Ethiopia,4,Sub-Saharan Africa,exposure
57,1,Technology,Georgia,4,Europe,exposure
57,1,Technology,Germany,4,Europe,exposure
57,1,Technology,Indonesia,4,East & Southeast Asia,exposure
57,1,Technology,Japan,3,East & Southeast Asia,exposure
57,1,Technology,Jordan,1,North Africa & West Asia,exposure
57,1,Technology,Kazakhstan,3,Central Asia,exposure
57,1,Technology,Kenya,3,Sub-Saharan Africa,exposure
57,1,Technology,Kyrgyzstan,4,Central Asia,exposure
57,1,Technology,Latvia,1,Europe,exposure
57,1,Technology,Lebanon,3,North Africa & West Asia,exposure
57,1,Technology,Malaysia,3,East & Southeast Asia,exposure
57,1,Technology,Mexico,3,Central America & Caribbean,exposure
57,1,Technology,Montenegro,0,Europe,exposure
57,1,Technology,New Zealand,3,Oceania,exposure
57,1,Technology,Paraguay,0,South America,exposure
57,1,Technology,Peru,4,South America,exposure
57,1,Technology,Philippines,3,East & Southeast Asia,exposure
57,1,Technology,Poland,4,Europe,exposure
57,1,Technology,Serbia,3,Europe,exposure
57,1,Technology,Singapore,3,East & Southeast Asia,exposure
57,1,Technology,South Korea,1,East & Southeast Asia,exposure
57,1,Technology,Taiwan,0,East & Southeast Asia,exposure
57,1,Technology,Tajikistan,4,Central Asia,exposure
57,1,Technology,Thailand,4,East & Southeast Asia,exposure
57,1,Technology,Turkey,4,North Africa & West Asia,exposure
57,1,Technology,United Kingdom,0,Europe,exposure
57,1,Technology,United States,0,North America,exposure
57,1,Technology,Uruguay,0,South America,exposure
57,1,Technology,Uzbekistan,4,Central Asia,exposure
57,1,Technology,Venezuela,4,South America,exposure
57,1,Technology,Vietnam,4,East & Southeast Asia,exposure
58,1,Technology,Albania,3,Europe,exposure
58,1,Technology,Argentina,4,South America,exposure
58,1,Technology,Armenia,0,Europe,exposure
58,1,Technology,Australia,,Oceania,exposure
58,1,Technology,Bolívia,3,South America,exposure
58,1,Technology,Bosnia and Herzegovina,1,Europe,exposure
58,1,Technology,Brazil,1,South America,exposure
58,1,Technology,Cambodia,4,East & Southeast Asia,exposure
58,1,Technology,Canada,0,North America,exposure
58,1,Technology,Chile,4,South America,exposure
58,1,Technology,Colombia,1,South America,exposure
58,1,Technology,Czech Republic,4,Europe,exposure
58,1,Technology,Egypt,3,North Africa & West Asia,exposure
58,1,Technology,Estonia,3,Europe,exposure
58,1,Technology,Ethiopia,0,Sub-Saharan Africa,exposure
58,1,Technology,Georgia,3,Europe,exposure
58,1,Technology,Germany,1,Europe,exposure
58,1,Technology,Indonesia,4,East & Southeast Asia,exposure
58,1,Technology,Japan,0,East & Southeast Asia,exposure
58,1,Technology,Jordan,1,North Africa & West Asia,exposure
58,1,Technology,Kazakhstan,3,Central Asia,exposure
58,1,Technology,Kenya,3,Sub-Saharan Africa,exposure
58,1,Technology,Kyrgyzstan,4,Central Asia,exposure
58,1,Technology,Latvia,0,Europe,exposure
58,1,Technology,Lebanon,1,North Africa & West Asia,exposure
58,1,Technology,Malaysia,3,East & Southeast Asia,exposure
58,1,Technology,Mexico,3,Central America & Caribbean,exposure
58,1,Technology,Montenegro,3,Europe,exposure
58,1,Technology,New Zealand,,Oceania,exposure
58,1,Technology,Paraguay,3,South America,exposure
58,1,Technology,Peru,4,South America,exposure
58,1,Technology,Philippines,3,East & Southeast Asia,exposure
58,1,Technology,Poland,,Europe,exposure
58,1,Technology,Serbia,0,Europe,exposure
58,1,Technology,Singapore,4,East & Southeast Asia,exposure
58,1,Technology,South Korea,,East & Southeast Asia,exposure
58,1,Technology,Taiwan,0,East & Southeast Asia,exposure
58,1,Technology,Tajikistan,2,Central Asia,exposure
58,1,Technology,Thailand,3,East & Southeast Asia,exposure
58,1,Technology,Turkey,4,North Africa & West Asia,exposure
58,1,Technology,United Kingdom,1,Europe,exposure
58,1,Technology,United States,0,North America,exposure
58,1,Technology,Uruguay,,South America,exposure
58,1,Technology,Uzbekistan,4,Central Asia,exposure
58,1,Technology,Venezuela,4,South America,exposure
58,1,Technology,Vietnam,0,East & Southeast Asia,exposure
59,0,Technology,Albania,0,Europe,exposure
59,0,Technology,Argentina,4,South America,exposure
59,0,Technology,Armenia,4,Europe,exposure
59,0,Technology,Australia,4,Oceania,exposure
59,0,Technology,Bolívia,4,South America,exposure
59,0,Technology,Bosnia and Herzegovina,0,Europe,exposure
59,0,Technology,Brazil,4,South America,exposure
59,0,Technology,Cambodia,4,East & Southeast Asia,exposure
59,0,Technology,Canada,0,North America,exposure
59,0,Technology,Chile,4,South America,exposure
59,0,Technology,Colombia,0,South America,exposure
59,0,Technology,Czech Republic,4,Europe,exposure
59,0,Technology,Egypt,4,North Africa & West Asia,exposure
59,0,Technology,Estonia,4,Europe,exposure
59,0,Technology,Ethiopia,0,Sub-Saharan Africa,exposure
59,0,Technology,Georgia,4,Europe,exposure
59,0,Technology,Germany,4,Europe,exposure
59,0,Technology,Indonesia,4,East & Southeast Asia,exposure
59,0,Technology,Japan,0,East & Southeast Asia,exposure
59,0,Technology,Jordan,0,North Africa & West Asia,exposure
59,0,Technology,Kazakhstan,4,Central Asia,exposure
59,0,Technology,Kenya,4,Sub-Saharan Africa,exposure
59,0,Technology,Kyrgyzstan,4,Central Asia,exposure
59,0,Technology,Latvia,0,Europe,exposure
59,0,Technology,Lebanon,4,North Africa & West Asia,exposure
59,0,Technology,Malaysia,4,East & Southeast Asia,exposure
59,0,Technology,Mexico,0,Central America & Caribbean,exposure
59,0,Technology,Montenegro,4,Europe,exposure
59,0,Technology,New Zealand,0,Oceania,exposure
59,0,Technology,Paraguay,4,South America,exposure
59,0,Technology,Peru,4,South America,exposure
59,0,Technology,Philippines,4,East & Southeast Asia,exposure
59,0,Technology,Poland,0,Europe,exposure
59,0,Technology,Serbia,4,Europe,exposure
59,0,Technology,Singapore,4,East & Southeast Asia,exposure
59,0,Technology,South Korea,4,East & Southeast Asia,exposure
59,0,Technology,Taiwan,0,East & Southeast Asia,exposure
59,0,Technology,Tajikistan,4,Central Asia,exposure
59,0,Technology,Thailand,4,East & Southeast Asia,exposure
59,0,Technology,Turkey,0,North Africa & West Asia,exposure
59,0,Technology,United Kingdom,0,Europe,exposure
59,0,Technology,United States,0,North America,exposure
59,0,Technology,Uruguay,4,South America,exposure
59,0,Technology,Uzbekistan,,Central Asia,exposure
59,0,Technology,Venezuela,4,South America,exposure
59,0,Technology,Vietnam,0,East & Southeast Asia,exposure
60,1,Technology,Albania,0,Europe,exposure
60,1,Technology,Argentina,0,South America,exposure
60,1,Technology,Armenia,1,Europe,exposure
60,1,Technology,Australia,1,Oceania,exposure
60,1,Technology,Bolívia,4,South America,exposure
60,1,Technology,Bosnia and Herzegovina,3,Europe,exposure
60,1,Technology,Brazil,3,South America,exposure
60,1,Technology,Cambodia,3,East & Southeast Asia,exposure
60,1,Technology,Canada,0,North America,exposure
60,1,Technology,Chile,0,South America,exposure
60,1,Technology,Colombia,0,South America,exposure
60,1,Technology,Czech Republic,0,Europe,exposure
60,1,Technology,Egypt,3,North Africa & West Asia,exposure
60,1,Technology,Estonia,0,Europe,exposure
60,1,Technology,Ethiopia,0,Sub-Saharan Africa,exposure
60,1,Technology,Georgia,3,Europe,exposure
60,1,Technology,Germany,0,Europe,exposure
60,1,Technology,Indonesia,0,East & Southeast Asia,exposure
60,1,Technology,Japan,0,East & Southeast Asia,exposure
60,1,Technology,Jordan,1,North Africa & West Asia,exposure
60,1,Technology,Kazakhstan,4,Central Asia,exposure
60,1,Technology,Kenya,0,Sub-Saharan Africa,exposure
60,1,Technology,Kyrgyzstan,3,Central Asia,exposure
60,1,Technology,Latvia,0,Europe,exposure
60,1,Technology,Lebanon,1,North Africa & West Asia,exposure
60,1,Technology,Malaysia,3,East & Southeast Asia,exposure
60,1,Technology,Mexico,0,Central America & Caribbean,exposure
60,1,Technology,Montenegro,0,Europe,exposure
60,1,Technology,New Zealand,1,Oceania,exposure
60,1,Technology,Paraguay,0,South America,exposure
60,1,Technology,Peru,0,South America,exposure
60,1,Technology,Philippines,3,East & Southeast Asia,exposure
60,1,Technology,Poland,0,Europe,exposure
60,1,Technology,Serbia,3,Europe,exposure
60,1,Technology,Singapore,3,East & Southeast Asia,exposure
60,1,Technology,South Korea,0,East & Southeast Asia,exposure
60,1,Technology,Taiwan,3,East & Southeast Asia,exposure
60,1,Technology,Tajikistan,1,Central Asia,exposure
60,1,Technology,Thailand,0,East & Southeast Asia,exposure
60,1,Technology,Turkey,3,North Africa & West Asia,exposure
60,1,Technology,United Kingdom,4,Europe,exposure
60,1,Technology,United States,0,North America,exposure
60,1,Technology,Uruguay,0,South America,exposure
60,1,Technology,Uzbekistan,0,Central Asia,exposure
60,1,Technology,Venezuela,4,South America,exposure
60,1,Technology,Vietnam,0,East & Southeast Asia,exposure
61,1,Technology,Albania,0,Europe,exposure
61,1,Technology,Argentina,0,South America,exposure
61,1,Technology,Armenia,1,Europe,exposure
61,1,Technology,Australia,0,Oceania,exposure
61,1,Technology,Bolívia,0,South America,exposure
61,1,Technology,Bosnia and Herzegovina,3,Europe,exposure
61,1,Technology,Brazil,3,South America,exposure
61,1,Technology,Cambodia,0,East & Southeast Asia,exposure
61,1,Technology,Canada,0,North America,exposure
61,1,Technology,Chile,0,South America,exposure
61,1,Technology,Colombia,1,South America,exposure
61,1,Technology,Czech Republic,0,Europe,exposure
61,1,Technology,Egypt,3,North Africa & West Asia,exposure
61,1,Technology,Estonia,0,Europe,exposure
61,1,Technology,Ethiopia,3,Sub-Saharan Africa,exposure
61,1,Technology,Georgia,3,Europe,exposure
61,1,Technology,Germany,3,Europe,exposure
61,1,Technology,Indonesia,4,East & Southeast Asia,exposure
61,1,Technology,Japan,0,East & Southeast Asia,exposure
61,1,Technology,Jordan,0,North Africa & West Asia,exposure
61,1,Technology,Kazakhstan,3,Central Asia,exposure
61,1,Technology,Kenya,3,Sub-Saharan Africa,exposure
61,1,Technology,Kyrgyzstan,1,Central Asia,exposure
61,1,Technology,Latvia,0,Europe,exposure
61,1,Technology,Lebanon,0,North Africa & West Asia,exposure
61,1,Technology,Malaysia,2,East & Southeast Asia,exposure
61,1,Technology,Mexico,0,Central America & Caribbean,exposure
61,1,Technology,Montenegro,0,Europe,exposure
61,1,Technology,New Zealand,0,Oceania,exposure
61,1,Technology,Paraguay,0,South America,exposure
61,1,Technology,Peru,0,South America,exposure
61,1,Technology,Philippines,3,East & Southeast Asia,exposure
61,1,Technology,Poland,0,Europe,exposure
61,1,Technology,Serbia,3,Europe,exposure
61,1,Technology,Singapore,3,East & Southeast Asia,exposure
61,1,Technology,South Korea,0,East & Southeast Asia,exposure
61,1,Technology,Taiwan,0,East & Southeast Asia,exposure
61,1,Technology,Tajikistan,3,Central Asia,exposure
61,1,Technology,Thailand,3,East & Southeast Asia,exposure
61,1,Technology,Turkey,,North Africa & West Asia,exposure
61,1,Technology,United Kingdom,1,Europe,exposure
61,1,Technology,United States,3,North America,exposure
61,1,Technology,Uruguay,3,South America,exposure
61,1,Technology,Uzbekistan,2,Central Asia,exposure
61,1,Technology,Venezuela,0,South America,exposure
61,1,Technology,Vietnam,0,East & Southeast Asia,exposure
62,0,Technology,Albania,0,Europe,exposure
62,0,Technology,Argentina,4,South America,exposure
62,0,Technology,Armenia,,Europe,exposure
62,0,Technology,Australia,4,Oceania,exposure
62,0,Technology,Bolívia,0,South America,exposure
62,0,Technology,Bosnia and Herzegovina,0,Europe,exposure
62,0,Technology,Brazil,0,South America,exposure
62,0,Technology,Cambodia,0,East & Southeast Asia,exposure
62,0,Technology,Canada,0,North America,exposure
62,0,Technology,Chile,0,South America,exposure
62,0,Technology,Colombia,0,South America,exposure
62,0,Technology,Czech Republic,0,Europe,exposure
62,0,Technology,Egypt,0,North Africa & West Asia,exposure
62,0,Technology,Estonia,0,Europe,exposure
62,0,Technology,Ethiopia,0,Sub-Saharan Africa,exposure
62,0,Technology,Georgia,0,Europe,exposure
62,0,Technology,Germany,4,Europe,exposure
62,0,Technology,Indonesia,0,East & Southeast Asia,exposure
62,0,Technology,Japan,4,East & Southeast Asia,exposure
62,0,Technology,Jordan,4,North Africa & West Asia,exposure
62,0,Technology,Kazakhstan,0,Central Asia,exposure
62,0,Technology,Kenya,0,Sub-Saharan Africa,exposure
62,0,Technology,Kyrgyzstan,4,Central Asia,exposure
62,0,Technology,Latvia,0,Europe,exposure
62,0,Technology,Lebanon,4,North Africa & West Asia,exposure
62,0,Technology,Malaysia,0,East & Southeast Asia,exposure
62,0,Technology,Mexico,0,Central America & Caribbean,exposure
62,0,Technology,Montenegro,0,Europe,exposure
62,0,Technology,New Zealand,4,Oceania,exposure
62,0,Technology,Paraguay,0,South America,exposure
62,0,Technology,Peru,0,South America,exposure
62,0,Technology,Philippines,0,East & Southeast Asia,exposure
62,0,Technology,Poland,0,Europe,exposure
62,0,Technology,Serbia,0,Europe,exposure
62,0,Technology,Singapore,4,East & Southeast Asia,exposure
62,0,Technology,South Korea,4,East & Southeast Asia,exposure
62,0,Technology,Taiwan,0,East & Southeast Asia,exposure
62,0,Technology,Tajikistan,4,Central Asia,exposure
62,0,Technology,Thailand,0,East & Southeast Asia,exposure
62,0,Technology,Turkey,0,North Africa & West Asia,exposure
62,0,Technology,United Kingdom,4,Europe,exposure
62,0,Technology,United States,0,North America,exposure
62,0,Technology,Uruguay,0,South America,exposure
62,0,Technology,Uzbekistan,0,Central Asia,exposure
62,0,Technology,Venezuela,0,South America,exposure
62,0,Technology,Vietnam,4,East & Southeast Asia,exposure
63,1,Technology,Albania,1,Europe,exposure
63,1,Technology,Argentina,3,South America,exposure
63,1,Technology,Armenia,0,Europe,exposure
63,1,Technology,Australia,1,Oceania,exposure
63,1,Technology,Bolívia,0,South America,exposure
63,1,Technology,Bosnia and Herzegovina,0,Europe,exposure
63,1,Technology,Brazil,3,South America,exposure
63,1,Technology,Cambodia,1,East & Southeast Asia,exposure
63,1,Technology,Canada,4,North America,exposure
63,1,Technology,Chile,2,South America,exposure
63,1,Technology,Colombia,0,South America,exposure
63,1,Technology,Czech Republic,0,Europe,exposure
63,1,Technology,Egypt,1,North Africa & West Asia,exposure
63,1,Technology,Estonia,0,Europe,exposure
63,1,Technology,Ethiopia,3,Sub-Saharan Africa,exposure
63,1,Technology,Georgia,0,Europe,exposure
63,1,Technology,Germany,4,Europe,exposure
63,1,Technology,Indonesia,4,East & Southeast Asia,exposure
63,1,Technology,Japan,1,East & Southeast Asia,exposure
63,1,Technology,Jordan,1,North Africa & West Asia,exposure
63,1,Technology,Kazakhstan,3,Central Asia,exposure
63,1,Technology,Kenya,3,Sub-Saharan Africa,exposure
63,1,Technology,Kyrgyzstan,,Central Asia,exposure
63,1,Technology,Latvia,1,Europe,exposure
