indicator no.,Grading,Domain,Country,Score,Region,Layer
42,1,Domestic Politics,Chile,4,South America,effect
42,1,Domestic Politics,Colombia,4,South America,effect
42,1,Domestic Politics,Mexico,4,Central America & Caribbean,effect
42,1,Domestic Politics,Peru,0,South America,effect
42,1,Domestic Politics,Venezuela,4,South America,effect
42,1,Domestic Politics,South Korea,4,East & Southeast Asia,effect
42,1,Domestic Politics,Japan,1,East & Southeast Asia,effect
42,1,Domestic Politics,Vietnam,0,East & Southeast Asia,effect
42,1,Domestic Politics,United States,,North America,effect
42,1,Domestic Politics,Canada,0,North America,effect
42,1,Domestic Politics,Philippines,4,East & Southeast Asia,effect
42,1,Domestic Politics,Thailand,4,East & Southeast Asia,effect
42,1,Domestic Politics,Cambodia,4,East & Southeast Asia,effect
42,1,Domestic Politics,Malaysia,4,East & Southeast Asia,effect
42,1,Domestic Politics,Germany,4,Europe,effect
42,1,Domestic Politics,Estonia,1,Europe,effect
42,1,Domestic Politics,Czech Republic,2,Europe,effect
42,1,Domestic Politics,Bosnia and Herzegovina,4,Europe,effect
42,1,Domestic Politics,Poland,,Europe,effect
42,1,Domestic Politics,United Kingdom,4,Europe,effect
42,1,Domestic Politics,Egypt,2,North Africa & West Asia,effect
42,1,Domestic Politics,Jordan,3,North Africa & West Asia,effect
42,1,Domestic Politics,Lebanon,4,North Africa & West Asia,effect
42,1,Domestic Politics,Turkey,4,North Africa & West Asia,effect
42,1,Domestic Politics,Serbia,4,Europe,effect
42,1,Domestic Politics,India,1,South Asia,effect
42,1,Domestic Politics,Albania,1,Europe,effect
42,1,Domestic Politics,Montenegro,4,Europe,effect
42,1,Domestic Politics,Latvia,1,Europe,effect
42,1,Domestic Politics,Uzbekistan,4,Central Asia,effect
42,1,Domestic Politics,Sierra Leone,4,Sub-Saharan Africa,effect
42,1,Domestic Politics,Ghana,4,Sub-Saharan Africa,effect
42,1,Domestic Politics,Tanzania,4,Sub-Saharan Africa,effect
42,1,Domestic Politics,Gambia,4,Sub-Saharan Africa,effect
42,1,Domestic Politics,Zambia,4,Sub-Saharan Africa,effect
42,1,Domestic Politics,Slovakia,3,Europe,effect
42,1,Domestic Politics,France,2,Europe,effect
42,1,Domestic Politics,Bangladesh,2,South Asia,effect
42,1,Domestic Politics,Lithuania,1,Europe,effect
42,1,Domestic Politics,Bulgaria,3,Europe,effect
42,1,Domestic Politics,Austria,3,Europe,effect
42,1,Domestic Politics,Hungary,4,Europe,effect
42,1,Domestic Politics,Belgium,1,Europe,effect
42,1,Domestic Politics,Sweden,0,Europe,effect
42,1,Domestic Politics,Finland,1,Europe,effect
42,1,Domestic Politics,Greece,4,Europe,effect
42,1,Domestic Politics,North Macedonia,1,Europe,effect
42,1,Domestic Politics,Afghanistan,4,South Asia,effect
42,1,Domestic Politics,Turkmenistan,3,Central Asia,effect
42,1,Domestic Politics,Costa Rica,4,Central America & Caribbean,effect
42,1,Domestic Politics,Ecuador,3,South America,effect
42,1,Domestic Politics,Panama,3,Central America & Caribbean,effect
42,1,Domestic Politics,Romania,2,Europe,effect
42,1,Domestic Politics,Moldova,3,Europe,effect
42,1,Domestic Politics,Ukraine,2,Europe,effect
42,1,Domestic Politics,Italy,2,Europe,effect
42,1,Domestic Politics,Netherlands,0,Europe,effect
42,1,Domestic Politics,Azerbaijan,1,Europe,effect
42,1,Domestic Politics,Belarus,4,Europe,effect
42,1,Domestic Politics,Spain,3,Europe,effect
42,1,Domestic Politics,Nicaragua,3,Central America & Caribbean,effect
42,1,Domestic Politics,Pakistan,4,South Asia,effect
43,1,Domestic Politics,Taiwan,1,East & Southeast Asia,effect
43,1,Domestic Politics,Australia,3,Oceania,effect
43,1,Domestic Politics,New Zealand,3,Oceania,effect
43,1,Domestic Politics,Indonesia,1,East & Southeast Asia,effect
43,1,Domestic Politics,Singapore,3,East & Southeast Asia,effect
43,1,Domestic Politics,Georgia,3,Europe,effect
43,1,Domestic Politics,Kyrgyzstan,4,Central Asia,effect
43,1,Domestic Politics,Kazakhstan,0,Central Asia,effect
43,1,Domestic Politics,Armenia,0,Europe,effect
43,1,Domestic Politics,Tajikistan,3,Central Asia,effect
43,1,Domestic Politics,Ethiopia,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Kenya,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Nigeria,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,South Africa,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Senegal,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Brazil,3,South America,effect
43,1,Domestic Politics,Bolívia,0,South America,effect
43,1,Domestic Politics,Argentina,0,South America,effect
43,1,Domestic Politics,Uruguay,0,South America,effect
43,1,Domestic Politics,Paraguay,,South America,effect
43,1,Domestic Politics,Chile,4,South America,effect
43,1,Domestic Politics,Colombia,0,South America,effect
43,1,Domestic Politics,Mexico,3,Central America & Caribbean,effect
43,1,Domestic Politics,Peru,4,South America,effect
43,1,Domestic Politics,Venezuela,4,South America,effect
43,1,Domestic Politics,South Korea,4,East & Southeast Asia,effect
43,1,Domestic Politics,Japan,1,East & Southeast Asia,effect
43,1,Domestic Politics,Vietnam,,East & Southeast Asia,effect
43,1,Domestic Politics,United States,4,North America,effect
43,1,Domestic Politics,Canada,0,North America,effect
43,1,Domestic Politics,Philippines,,East & Southeast Asia,effect
43,1,Domestic Politics,Thailand,3,East & Southeast Asia,effect
43,1,Domestic Politics,Cambodia,3,East & Southeast Asia,effect
43,1,Domestic Politics,Malaysia,,East & Southeast Asia,effect
43,1,Domestic Politics,Germany,4,Europe,effect
43,1,Domestic Politics,Estonia,3,Europe,effect
43,1,Domestic Politics,Czech Republic,3,Europe,effect
43,1,Domestic Politics,Bosnia and Herzegovina,3,Europe,effect
43,1,Domestic Politics,Poland,0,Europe,effect
43,1,Domestic Politics,United Kingdom,3,Europe,effect
43,1,Domestic Politics,Egypt,0,North Africa & West Asia,effect
43,1,Domestic Politics,Jordan,0,North Africa & West Asia,effect
43,1,Domestic Politics,Lebanon,0,North Africa & West Asia,effect
43,1,Domestic Politics,Turkey,0,North Africa & West Asia,effect
43,1,Domestic Politics,Serbia,3,Europe,effect
43,1,Domestic Politics,India,0,South Asia,effect
43,1,Domestic Politics,Albania,0,Europe,effect
43,1,Domestic Politics,Montenegro,0,Europe,effect
43,1,Domestic Politics,Latvia,0,Europe,effect
43,1,Domestic Politics,Uzbekistan,3,Central Asia,effect
43,1,Domestic Politics,Sierra Leone,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Ghana,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Tanzania,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Gambia,0,Sub-Saharan Africa,effect
43,1,Domestic Politics,Zambia,,Sub-Saharan Africa,effect
43,1,Domestic Politics,Slovakia,0,Europe,effect
43,1,Domestic Politics,France,1,Europe,effect
43,1,Domestic Politics,Bangladesh,,South Asia,effect
43,1,Domestic Politics,Lithuania,0,Europe,effect
43,1,Domestic Politics,Bulgaria,0,Europe,effect
43,1,Domestic Politics,Austria,1,Europe,effect
43,1,Domestic Politics,Hungary,0,Europe,effect
43,1,Domestic Politics,Belgium,3,Europe,effect
43,1,Domestic Politics,Sweden,0,Europe,effect
43,1,Domestic Politics,Finland,0,Europe,effect
43,1,Domestic Politics,Greece,0,Europe,effect
43,1,Domestic Politics,North Macedonia,0,Europe,effect
43,1,Domestic Politics,Afghanistan,0,South Asia,effect
43,1,Domestic Politics,Turkmenistan,4,Central Asia,effect
43,1,Domestic Politics,Costa Rica,0,Central America & Caribbean,effect
43,1,Domestic Politics,Ecuador,0,South America,effect
43,1,Domestic Politics,Panama,,Central America & Caribbean,effect
43,1,Domestic Politics,Romania,3,Europe,effect
43,1,Domestic Politics,Moldova,0,Europe,effect
43,1,Domestic Politics,Ukraine,1,Europe,effect
43,1,Domestic Politics,Italy,3,Europe,effect
43,1,Domestic Politics,Netherlands,0,Europe,effect
43,1,Domestic Politics,Azerbaijan,0,Europe,effect
43,1,Domestic Politics,Belarus,,Europe,effect
43,1,Domestic Politics,Spain,1,Europe,effect
43,1,Domestic Politics,Nicaragua,0,Central America & Caribbean,effect
43,1,Domestic Politics,Pakistan,,South Asia,effect
44,1,Domestic Politics,Taiwan,0,East & Southeast Asia,effect
44,1,Domestic Politics,Australia,0,Oceania,effect
44,1,Domestic Politics,New Zealand,0,Oceania,effect
44,1,Domestic Politics,Indonesia,0,East & Southeast Asia,effect
44,1,Domestic Politics,Singapore,0,East & Southeast Asia,effect
44,1,Domestic Politics,Georgia,3,Europe,effect
44,1,Domestic Politics,Kyrgyzstan,0,Central Asia,effect
44,1,Domestic Politics,Kazakhstan,0,Central Asia,effect
44,1,Domestic Politics,Armenia,1,Europe,effect
44,1,Domestic Politics,Tajikistan,3,Central Asia,effect
44,1,Domestic Politics,Ethiopia,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Kenya,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Nigeria,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,South Africa,4,Sub-Saharan Africa,effect
44,1,Domestic Politics,Senegal,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Brazil,0,South America,effect
44,1,Domestic Politics,Bolívia,0,South America,effect
44,1,Domestic Politics,Argentina,0,South America,effect
44,1,Domestic Politics,Uruguay,0,South America,effect
44,1,Domestic Politics,Paraguay,0,South America,effect
44,1,Domestic Politics,Chile,0,South America,effect
44,1,Domestic Politics,Colombia,0,South America,effect
44,1,Domestic Politics,Mexico,0,Central America & Caribbean,effect
44,1,Domestic Politics,Peru,0,South America,effect
44,1,Domestic Politics,Venezuela,3,South America,effect
44,1,Domestic Politics,South Korea,0,East & Southeast Asia,effect
44,1,Domestic Politics,Japan,0,East & Southeast Asia,effect
44,1,Domestic Politics,Vietnam,0,East & Southeast Asia,effect
44,1,Domestic Politics,United States,0,North America,effect
44,1,Domestic Politics,Canada,0,North America,effect
44,1,Domestic Politics,Philippines,0,East & Southeast Asia,effect
44,1,Domestic Politics,Thailand,0,East & Southeast Asia,effect
44,1,Domestic Politics,Cambodia,2,East & Southeast Asia,effect
44,1,Domestic Politics,Malaysia,1,East & Southeast Asia,effect
44,1,Domestic Politics,Germany,0,Europe,effect
44,1,Domestic Politics,Estonia,0,Europe,effect
44,1,Domestic Politics,Czech Republic,0,Europe,effect
44,1,Domestic Politics,Bosnia and Herzegovina,3,Europe,effect
44,1,Domestic Politics,Poland,0,Europe,effect
44,1,Domestic Politics,United Kingdom,0,Europe,effect
44,1,Domestic Politics,Egypt,2,North Africa & West Asia,effect
44,1,Domestic Politics,Jordan,0,North Africa & West Asia,effect
44,1,Domestic Politics,Lebanon,0,North Africa & West Asia,effect
44,1,Domestic Politics,Turkey,0,North Africa & West Asia,effect
44,1,Domestic Politics,Serbia,0,Europe,effect
44,1,Domestic Politics,India,4,South Asia,effect
44,1,Domestic Politics,Albania,0,Europe,effect
44,1,Domestic Politics,Montenegro,0,Europe,effect
44,1,Domestic Politics,Latvia,0,Europe,effect
44,1,Domestic Politics,Uzbekistan,0,Central Asia,effect
44,1,Domestic Politics,Sierra Leone,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Ghana,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Tanzania,4,Sub-Saharan Africa,effect
44,1,Domestic Politics,Gambia,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Zambia,0,Sub-Saharan Africa,effect
44,1,Domestic Politics,Slovakia,0,Europe,effect
44,1,Domestic Politics,France,0,Europe,effect
44,1,Domestic Politics,Bangladesh,0,South Asia,effect
44,1,Domestic Politics,Lithuania,0,Europe,effect
44,1,Domestic Politics,Bulgaria,0,Europe,effect
44,1,Domestic Politics,Austria,0,Europe,effect
44,1,Domestic Politics,Hungary,0,Europe,effect
44,1,Domestic Politics,Belgium,0,Europe,effect
44,1,Domestic Politics,Sweden,0,Europe,effect
44,1,Domestic Politics,Finland,0,Europe,effect
44,1,Domestic Politics,Greece,0,Europe,effect
44,1,Domestic Politics,North Macedonia,0,Europe,effect
44,1,Domestic Politics,Afghanistan,3,South Asia,effect
44,1,Domestic Politics,Turkmenistan,0,Central Asia,effect
44,1,Domestic Politics,Costa Rica,0,Central America & Caribbean,effect
44,1,Domestic Politics,Ecuador,0,South America,effect
44,1,Domestic Politics,Panama,3,Central America & Caribbean,effect
44,1,Domestic Politics,Romania,0,Europe,effect
44,1,Domestic Politics,Moldova,0,Europe,effect
44,1,Domestic Politics,Ukraine,1,Europe,effect
44,1,Domestic Politics,Italy,0,Europe,effect
44,1,Domestic Politics,Netherlands,0,Europe,effect
44,1,Domestic Politics,Azerbaijan,3,Europe,effect
44,1,Domestic Politics,Belarus,0,Europe,effect
44,1,Domestic Politics,Spain,0,Europe,effect
44,1,Domestic Politics,Nicaragua,0,Central America & Caribbean,effect
44,1,Domestic Politics,Pakistan,0,South Asia,effect
45,0,Economy,Taiwan,4,East & Southeast Asia,exposure
45,0,Economy,Australia,4,Oceania,exposure
45,0,Economy,New Zealand,4,Oceania,exposure
45,0,Economy,Indonesia,4,East & Southeast Asia,exposure
45,0,Economy,Singapore,4,East & Southeast Asia,exposure
45,0,Economy,Georgia,0,Europe,exposure
45,0,Economy,Kyrgyzstan,0,Central Asia,exposure
45,0,Economy,Kazakhstan,0,Central Asia,exposure
45,0,Economy,Armenia,0,Europe,exposure
45,0,Economy,Tajikistan,0,Central Asia,exposure
45,0,Economy,Ethiopia,4,Sub-Saharan Africa,exposure
45,0,Economy,Kenya,4,Sub-Saharan Africa,exposure
45,0,Economy,Nigeria,4,Sub-Saharan Africa,exposure
45,0,Economy,South Africa,4,Sub-Saharan Africa,exposure
45,0,Economy,Senegal,0,Sub-Saharan Africa,exposure
45,0,Economy,Brazil,4,South America,exposure
45,0,Economy,Bolívia,4,South America,exposure
45,0,Economy,Argentina,0,South America,exposure
45,0,Economy,Uruguay,4,South America,exposure
45,0,Economy,Paraguay,0,South America,exposure
45,0,Economy,Chile,4,South America,exposure
45,0,Economy,Colombia,0,South America,exposure
45,0,Economy,Mexico,0,Central America & Caribbean,exposure
45,0,Economy,Peru,4,South America,exposure
45,0,Economy,Venezuela,0,South America,exposure
45,0,Economy,South Korea,4,East & Southeast Asia,exposure
45,0,Economy,Japan,4,East & Southeast Asia,exposure
45,0,Economy,Vietnam,4,East & Southeast Asia,exposure
45,0,Economy,United States,0,North America,exposure
45,0,Economy,Canada,0,North America,exposure
45,0,Economy,Philippines,4,East & Southeast Asia,exposure
45,0,Economy,Thailand,4,East & Southeast Asia,exposure
45,0,Economy,Cambodia,4,East & Southeast Asia,exposure
45,0,Economy,Malaysia,4,East & Southeast Asia,exposure
45,0,Economy,Germany,4,Europe,exposure
45,0,Economy,Estonia,0,Europe,exposure
45,0,Economy,Czech Republic,0,Europe,exposure
45,0,Economy,Bosnia and Herzegovina,0,Europe,exposure
45,0,Economy,Poland,0,Europe,exposure
45,0,Economy,United Kingdom,0,Europe,exposure
45,0,Economy,Egypt,0,North Africa & West Asia,exposure
45,0,Economy,Jordan,0,North Africa & West Asia,exposure
45,0,Economy,Lebanon,0,North Africa & West Asia,exposure
45,0,Economy,Turkey,0,North Africa & West Asia,exposure
45,0,Economy,Serbia,0,Europe,exposure
45,0,Economy,India,0,South Asia,exposure
45,0,Economy,Albania,0,Europe,exposure
45,0,Economy,Montenegro,0,Europe,exposure
45,0,Economy,Latvia,0,Europe,exposure
45,0,Economy,Uzbekistan,4,Central Asia,exposure
45,0,Economy,Sierra Leone,4,Sub-Saharan Africa,exposure
45,0,Economy,Ghana,4,Sub-Saharan Africa,exposure
45,0,Economy,Tanzania,4,Sub-Saharan Africa,exposure
45,0,Economy,Gambia,4,Sub-Saharan Africa,exposure
45,0,Economy,Zambia,0,Sub-Saharan Africa,exposure
45,0,Economy,Slovakia,0,Europe,exposure
45,0,Economy,France,0,Europe,exposure
45,0,Economy,Bangladesh,4,South Asia,exposure
45,0,Economy,Lithuania,0,Europe,exposure
45,0,Economy,Bulgaria,0,Europe,exposure
45,0,Economy,Austria,0,Europe,exposure
45,0,Economy,Hungary,0,Europe,exposure
45,0,Economy,Belgium,0,Europe,exposure
45,0,Economy,Sweden,0,Europe,exposure
45,0,Economy,Finland,0,Europe,exposure
45,0,Economy,Greece,0,Europe,exposure
45,0,Economy,North Macedonia,0,Europe,exposure
45,0,Economy,Afghanistan,0,South Asia,exposure
45,0,Economy,Turkmenistan,4,Central Asia,exposure
45,0,Economy,Costa Rica,0,Central America & Caribbean,exposure
45,0,Economy,Ecuador,0,South America,exposure
45,0,Economy,Panama,0,Central America & Caribbean,exposure
45,0,Economy,Romania,0,Europe,exposure
45,0,Economy,Moldova,4,Europe,exposure
45,0,Economy,Ukraine,4,Europe,exposure
45,0,Economy,Italy,0,Europe,exposure
45,0,Economy,Netherlands,0,Europe,exposure
45,0,Economy,Azerbaijan,0,Europe,exposure
45,0,Economy,Belarus,0,Europe,exposure
45,0,Economy,Spain,0,Europe,exposure
45,0,Economy,Nicaragua,0,Central America & Caribbean,exposure
45,0,Economy,Pakistan,0,South Asia,exposure
46,0,Economy,Taiwan,0,East & Southeast Asia,exposure
46,0,Economy,Australia,0,Oceania,exposure
46,0,Economy,New Zealand,0,Oceania,exposure
46,0,Economy,Indonesia,0,East & Southeast Asia,exposure
46,0,Economy,Singapore,0,East & Southeast Asia,exposure
46,0,Economy,Georgia,0,Europe,exposure
46,0,Economy,Kyrgyzstan,0,Central Asia,exposure
46,0,Economy,Kazakhstan,0,Central Asia,exposure
46,0,Economy,Armenia,0,Europe,exposure
46,0,Economy,Tajikistan,4,Central Asia,exposure
46,0,Economy,Ethiopia,4,Sub-Saharan Africa,exposure
46,0,Economy,Kenya,4,Sub-Saharan Africa,exposure
46,0,Economy,Nigeria,0,Sub-Saharan Africa,exposure
46,0,Economy,South Africa,0,Sub-Saharan Africa,exposure
46,0,Economy,Senegal,0,Sub-Saharan Africa,exposure
46,0,Economy,Brazil,0,South America,exposure
46,0,Economy,Bolívia,0,South America,exposure
46,0,Economy,Argentina,0,South America,exposure
46,0,Economy,Uruguay,0,South America,exposure
46,0,Economy,Paraguay,0,South America,exposure
46,0,Economy,Chile,0,South America,exposure
46,0,Economy,Colombia,0,South America,exposure
46,0,Economy,Mexico,0,Central America & Caribbean,exposure
46,0,Economy,Peru,0,South America,exposure
46,0,Economy,Venezuela,0,South America,exposure
46,0,Economy,South Korea,0,East & Southeast Asia,exposure
46,0,Economy,Japan,0,East & Southeast Asia,exposure
46,0,Economy,Vietnam,0,East & Southeast Asia,exposure
46,0,Economy,United States,0,North America,exposure
46,0,Economy,Canada,0,North America,exposure
46,0,Economy,Philippines,0,East & Southeast Asia,exposure
46,0,Economy,Thailand,0,East & Southeast Asia,exposure
46,0,Economy,Cambodia,0,East & Southeast Asia,exposure
46,0,Economy,Malaysia,0,East & Southeast Asia,exposure
46,0,Economy,Germany,0,Europe,exposure
46,0,Economy,Estonia,0,Europe,exposure
46,0,Economy,Czech Republic,0,Europe,exposure
46,0,Economy,Bosnia and Herzegovina,0,Europe,exposure
46,0,Economy,Poland,0,Europe,exposure
46,0,Economy,United Kingdom,0,Europe,exposure
46,0,Economy,Egypt,0,North Africa & West Asia,exposure
46,0,Economy,Jordan,0,North Africa & West Asia,exposure
46,0,Economy,Lebanon,0,North Africa & West Asia,exposure
46,0,Economy,Turkey,0,North Africa & West Asia,exposure
46,0,Economy,Serbia,0,Europe,exposure
46,0,Economy,India,0,South Asia,exposure
46,0,Economy,Albania,0,Europe,exposure
46,0,Economy,Montenegro,0,Europe,exposure
46,0,Economy,Latvia,0,Europe,exposure
46,0,Economy,Uzbekistan,0,Central Asia,exposure
46,0,Economy,Sierra Leone,0,Sub-Saharan Africa,exposure
46,0,Economy,Ghana,0,Sub-Saharan Africa,exposure
46,0,Economy,Tanzania,0,Sub-Saharan Africa,exposure
46,0,Economy,Gambia,0,Sub-Saharan Africa,exposure
46,0,Economy,Zambia,4,Sub-Saharan Africa,exposure
46,0,Economy,Slovakia,0,Europe,exposure
46,0,Economy,France,0,Europe,exposure
46,0,Economy,Bangladesh,0,South Asia,exposure
46,0,Economy,Lithuania,0,Europe,exposure
46,0,Economy,Bulgaria,0,Europe,exposure
46,0,Economy,Austria,0,Europe,exposure
46,0,Economy,Hungary,0,Europe,exposure
46,0,Economy,Belgium,0,Europe,exposure
46,0,Economy,Sweden,0,Europe,exposure
46,0,Economy,Finland,0,Europe,exposure
46,0,Economy,Greece,0,Europe,exposure
46,0,Economy,North Macedonia,0,Europe,exposure
46,0,Economy,Afghanistan,0,South Asia,exposure
46,0,Economy,Turkmenistan,,Central Asia,exposure
46,0,Economy,Costa Rica,0,Central America & Caribbean,exposure
46,0,Economy,Ecuador,0,South America,exposure
46,0,Economy,Panama,0,Central America & Caribbean,exposure
46,0,Economy,Romania,0,Europe,exposure
46,0,Economy,Moldova,0,Europe,exposure
46,0,Economy,Ukraine,0,Europe,exposure
46,0,Economy,Italy,0,Europe,exposure
46,0,Economy,Netherlands,0,Europe,exposure
46,0,Economy,Azerbaijan,0,Europe,exposure
46,0,Economy,Belarus,0,Europe,exposure
46,0,Economy,Spain,0,Europe,exposure
46,0,Economy,Nicaragua,0,Central America & Caribbean,exposure
46,0,Economy,Pakistan,0,South Asia,exposure
47,0,Economy,Taiwan,0,East & Southeast Asia,exposure
47,0,Economy,Australia,4,Oceania,exposure
47,0,Economy,New Zealand,4,Oceania,exposure
47,0,Economy,Indonesia,4,East & Southeast Asia,exposure
47,0,Economy,Singapore,0,East & Southeast Asia,exposure
47,0,Economy,Georgia,0,Europe,exposure
47,0,Economy,Kyrgyzstan,0,Central Asia,exposure
47,0,Economy,Kazakhstan,0,Central Asia,exposure
47,0,Economy,Armenia,4,Europe,exposure
47,0,Economy,Tajikistan,4,Central Asia,exposure
47,0,Economy,Ethiopia,0,Sub-Saharan Africa,exposure
47,0,Economy,Kenya,0,Sub-Saharan Africa,exposure
47,0,Economy,Nigeria,4,Sub-Saharan Africa,exposure
47,0,Economy,South Africa,4,Sub-Saharan Africa,exposure
47,0,Economy,Senegal,0,Sub-Saharan Africa,exposure
47,0,Economy,Brazil,4,South America,exposure
47,0,Economy,Bolívia,0,South America,exposure
47,0,Economy,Argentina,0,South America,exposure
47,0,Economy,Uruguay,0,South America,exposure
47,0,Economy,Paraguay,0,South America,exposure
47,0,Economy,Chile,4,South America,exposure
47,0,Economy,Colombia,0,South America,exposure
47,0,Economy,Mexico,0,Central America & Caribbean,exposure
47,0,Economy,Peru,4,South America,exposure
47,0,Economy,Venezuela,0,South America,exposure
47,0,Economy,South Korea,4,East & Southeast Asia,exposure
47,0,Economy,Japan,0,East & Southeast Asia,exposure
47,0,Economy,Vietnam,4,East & Southeast Asia,exposure
47,0,Economy,United States,0,North America,exposure
47,0,Economy,Canada,0,North America,exposure
47,0,Economy,Philippines,0,East & Southeast Asia,exposure
47,0,Economy,Thailand,0,East & Southeast Asia,exposure
47,0,Economy,Cambodia,0,East & Southeast Asia,exposure
47,0,Economy,Malaysia,0,East & Southeast Asia,exposure
47,0,Economy,Germany,0,Europe,exposure
47,0,Economy,Estonia,0,Europe,exposure
47,0,Economy,Czech Republic,0,Europe,exposure
47,0,Economy,Bosnia and Herzegovina,0,Europe,exposure
47,0,Economy,Poland,0,Europe,exposure
47,0,Economy,United Kingdom,0,Europe,exposure
47,0,Economy,Egypt,0,North Africa & West Asia,exposure
47,0,Economy,Jordan,0,North Africa & West Asia,exposure
47,0,Economy,Lebanon,0,North Africa & West Asia,exposure
47,0,Economy,Turkey,4,North Africa & West Asia,exposure
47,0,Economy,Serbia,0,Europe,exposure
47,0,Economy,India,0,South Asia,exposure
47,0,Economy,Albania,0,Europe,exposure
47,0,Economy,Montenegro,0,Europe,exposure
47,0,Economy,Latvia,0,Europe,exposure
47,0,Economy,Uzbekistan,4,Central Asia,exposure
47,0,Economy,Sierra Leone,4,Sub-Saharan Africa,exposure
47,0,Economy,Ghana,0,Sub-Saharan Africa,exposure
47,0,Economy,Tanzania,0,Sub-Saharan Africa,exposure
47,0,Economy,Gambia,0,Sub-Saharan Africa,exposure
47,0,Economy,Zambia,0,Sub-Saharan Africa,exposure
47,0,Economy,Slovakia,0,Europe,exposure
47,0,Economy,France,0,Europe,exposure
47,0,Economy,Bangladesh,0,South Asia,exposure
47,0,Economy,Lithuania,0,Europe,exposure
47,0,Economy,Bulgaria,0,Europe,exposure
47,0,Economy,Austria,0,Europe,exposure
47,0,Economy,Hungary,0,Europe,exposure
47,0,Economy,Belgium,0,Europe,exposure
47,0,Economy,Sweden,0,Europe,exposure
47,0,Economy,Finland,0,Europe,exposure
47,0,Economy,Greece,4,Europe,exposure
47,0,Economy,North Macedonia,0,Europe,exposure
47,0,Economy,Afghanistan,0,South Asia,exposure
47,0,Economy,Turkmenistan,4,Central Asia,exposure
47,0,Economy,Costa Rica,0,Central America & Caribbean,exposure
47,0,Economy,Ecuador,0,South America,exposure
47,0,Economy,Panama,4,Central America & Caribbean,exposure
47,0,Economy,Romania,0,Europe,exposure
47,0,Economy,Moldova,0,Europe,exposure
47,0,Economy,Ukraine,4,Europe,exposure
47,0,Economy,Italy,0,Europe,exposure
47,0,Economy,Netherlands,0,Europe,exposure
47,0,Economy,Azerbaijan,0,Europe,exposure
47,0,Economy,Belarus,0,Europe,exposure
47,0,Economy,Spain,0,Europe,exposure
47,0,Economy,Nicaragua,0,Central America & Caribbean,exposure
47,0,Economy,Pakistan,4,South Asia,exposure
48,0,Economy,Taiwan,0,East & Southeast Asia,exposure
48,0,Economy,Australia,4,Oceania,exposure
48,0,Economy,New Zealand,4,Oceania,exposure
48,0,Economy,Indonesia,4,East & Southeast Asia,exposure
48,0,Economy,Singapore,4,East & Southeast Asia,exposure
48,0,Economy,Georgia,4,Europe,exposure
48,0,Economy,Kyrgyzstan,4,Central Asia,exposure
48,0,Economy,Kazakhstan,4,Central Asia,exposure
48,0,Economy,Armenia,4,Europe,exposure
48,0,Economy,Tajikistan,4,Central Asia,exposure
48,0,Economy,Ethiopia,4,Sub-Saharan Africa,exposure
48,0,Economy,Kenya,4,Sub-Saharan Africa,exposure
48,0,Economy,Nigeria,0,Sub-Saharan Africa,exposure
48,0,Economy,South Africa,4,Sub-Saharan Africa,exposure
48,0,Economy,Senegal,4,Sub-Saharan Africa,exposure
48,0,Economy,Brazil,4,South America,exposure
48,0,Economy,Bolívia,4,South America,exposure
48,0,Economy,Argentina,4,South America,exposure
48,0,Economy,Uruguay,0,South America,exposure
48,0,Economy,Paraguay,0,South America,exposure
48,0,Economy,Chile,4,South America,exposure
48,0,Economy,Colombia,0,South America,exposure
48,0,Economy,Mexico,4,Central America & Caribbean,exposure
48,0,Economy,Peru,4,South America,exposure
48,0,Economy,Venezuela,4,South America,exposure
48,0,Economy,South Korea,0,East & Southeast Asia,exposure
48,0,Economy,Japan,0,East & Southeast Asia,exposure
48,0,Economy,Vietnam,0,East & Southeast Asia,exposure
48,0,Economy,United States,4,North America,exposure
48,0,Economy,Canada,0,North America,exposure
48,0,Economy,Philippines,4,East & Southeast Asia,exposure
48,0,Economy,Thailand,4,East & Southeast Asia,exposure
48,0,Economy,Cambodia,4,East & Southeast Asia,exposure
48,0,Economy,Malaysia,4,East & Southeast Asia,exposure
48,0,Economy,Germany,4,Europe,exposure
48,0,Economy,Estonia,4,Europe,exposure
48,0,Economy,Czech Republic,4,Europe,exposure
48,0,Economy,Bosnia and Herzegovina,0,Europe,exposure
48,0,Economy,Poland,0,Europe,exposure
48,0,Economy,United Kingdom,0,Europe,exposure
48,0,Economy,Egypt,4,North Africa & West Asia,exposure
48,0,Economy,Jordan,4,North Africa & West Asia,exposure
