"indicator no.",Grading,Domain,Country,Score,Region,Layer
41,1,,Colombia,0,"South America",Pressure
41,1,,"Sierra Leone",0,"Sub-Saharan Africa",Pressure
41,1,,Ghana,0,"Sub-Saharan Africa",Pressure
41,1,,Tanzania,0,"Sub-Saharan Africa",Pressure
41,1,,Gambia,0,"Sub-Saharan Africa",Pressure
41,1,,Algeria,0,"North Africa & West Asia",Pressure
41,1,,France,3,Europe,Pressure
41,1,,Bangladesh,0,"South Asia",Pressure
41,1,,Lithuania,4,Europe,Pressure
41,1,,Bulgaria,0,Europe,Pressure
41,1,,Austria,0,Europe,Pressure
41,1,,Hungary,0,Europe,Pressure
41,1,,Belgium,0,Europe,Pressure
41,1,,"Bosnia and Herzegovina",0,Europe,Pressure
41,1,,Slovakia,0,Europe,Pressure
41,1,,Sweden,0,Europe,Pressure
41,1,,Finland,0,Europe,Pressure
41,1,,Denmark,3,Europe,Pressure
41,1,,Ireland,1,Europe,Pressure
41,1,,Albania,0,Europe,Pressure
41,1,,Montenegro,0,Europe,Pressure
41,1,,Serbia,0,Europe,Pressure
41,1,,Greece,0,Europe,Pressure
41,1,,"North Macedonia",0,Europe,Pressure
41,1,,Turkey,0,"North Africa & West Asia",Pressure
41,1,,Iceland,0,Europe,Pressure
41,1,,Portugal,0,Europe,Pressure
41,1,,Romania,0,Europe,Pressure
41,1,,Moldova,0,Europe,Pressure
41,1,,Italy,0,Europe,Pressure
41,1,,Netherlands,0,Europe,Pressure
41,1,,Ukraine,0,Europe,Pressure
41,1,,Spain,3,Europe,Pressure
41,1,,Nicaragua,0,"Central America & Caribbean",Pressure
41,1,,Bolivia,1,"South America",Pressure
41,1,,Paraguay,0,"South America",Pressure
41,1,,Pakistan,0,"South Asia",Pressure
41,1,,Afghanistan,0,"South Asia",Pressure
41,1,,Turkmenistan,0,"Central Asia",Pressure
41,1,,India,0,"South Asia",Pressure
41,1,,Nigeria,0,"Sub-Saharan Africa",Pressure
41,1,,"South Africa",0,"Sub-Saharan Africa",Pressure
41,1,,Senegal,0,"Sub-Saharan Africa",Pressure
41,1,,Ethiopia,0,"Sub-Saharan Africa",Pressure
41,1,,Kenya,0,"Sub-Saharan Africa",Pressure
41,1,,Singapore,2,"East & Southeast Asia",Pressure
41,1,,Taiwan,4,"East & Southeast Asia",Pressure
41,1,,Brazil,NA,"South America",Pressure
41,1,,"Czech Republic",3,Europe,Pressure
41,1,,Estonia,3,Europe,Pressure
41,1,,Poland,0,Europe,Pressure
41,1,,Vietnam,1,"East & Southeast Asia",Pressure
41,1,,Nepal,1,"South Asia",Pressure
41,1,,Russia,0,Europe,Pressure
41,1,,"New Zealand",0,Oceania,Pressure
41,1,,Zimbabwe,3,"Sub-Saharan Africa",Pressure
41,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Pressure
41,1,,Malaysia,0,"East & Southeast Asia",Pressure
41,1,,Timor-Leste,0,"East & Southeast Asia",Pressure
41,1,,Argentina,0,"South America",Pressure
41,1,,Uruguay,0,"South America",Pressure
41,1,,"El Salvador",0,"Central America & Caribbean",Pressure
41,1,,Philippines,3,"East & Southeast Asia",Pressure
41,1,,Thailand,1,"East & Southeast Asia",Pressure
41,1,,Myanmar,1,"East & Southeast Asia",Pressure
41,1,,Uganda,0,"Sub-Saharan Africa",Pressure
41,1,,Mozambique,0,"Sub-Saharan Africa",Pressure
41,1,,Angola,0,"Sub-Saharan Africa",Pressure
41,1,,Japan,4,"East & Southeast Asia",Pressure
41,1,,Indonesia,0,"East & Southeast Asia",Pressure
41,1,,"South Korea",1,"East & Southeast Asia",Pressure
41,1,,"Saudi Arabia",0,"North Africa & West Asia",Pressure
41,1,,Qatar,0,"North Africa & West Asia",Pressure
41,1,,Canada,4,"North America",Pressure
41,1,,Cambodia,0,"East & Southeast Asia",Pressure
41,1,,"United States",2,"North America",Pressure
41,1,,Germany,4,Europe,Pressure
41,1,,"United Kingdom",4,Europe,Pressure
41,1,,Australia,4,Oceania,Pressure
41,1,,Israel,0,"North Africa & West Asia",Pressure
41,1,,"Sri Lanka",0,"South Asia",Pressure
42,1,,Georgia,4,Europe,Alignment
42,1,,Latvia,0,Europe,Alignment
42,1,,Armenia,3,"North Africa & West Asia",Alignment
42,1,,Azerbaijan,2,"North Africa & West Asia",Alignment
42,1,,Kazakhstan,2,"Central Asia",Alignment
42,1,,Uzbekistan,4,"Central Asia",Alignment
42,1,,Tajikistan,3,"Central Asia",Alignment
42,1,,Kyrgyzstan,4,"Central Asia",Alignment
42,1,,Jordan,0,"North Africa & West Asia",Alignment
42,1,,Egypt,4,"North Africa & West Asia",Alignment
42,1,,Lebanon,4,"North Africa & West Asia",Alignment
42,1,,Belarus,4,Europe,Alignment
42,1,,Mongolia,3,"East & Southeast Asia",Alignment
42,1,,Mexico,4,"North America",Alignment
42,1,,Panama,4,"Central America & Caribbean",Alignment
42,1,,"Costa Rica",4,"Central America & Caribbean",Alignment
42,1,,Peru,0,"South America",Alignment
42,1,,Venezuela,3,"South America",Alignment
42,1,,Chile,4,"South America",Alignment
42,1,,Ecuador,1,"South America",Alignment
42,1,,Colombia,0,"South America",Alignment
42,1,,"Sierra Leone",4,"Sub-Saharan Africa",Alignment
42,1,,Ghana,3,"Sub-Saharan Africa",Alignment
42,1,,Tanzania,4,"Sub-Saharan Africa",Alignment
42,1,,Gambia,3,"Sub-Saharan Africa",Alignment
42,1,,Algeria,2,"North Africa & West Asia",Alignment
42,1,,France,3,Europe,Alignment
42,1,,Bangladesh,1,"South Asia",Alignment
42,1,,Lithuania,3,Europe,Alignment
42,1,,Bulgaria,3,Europe,Alignment
42,1,,Austria,0,Europe,Alignment
42,1,,Hungary,1,Europe,Alignment
42,1,,Belgium,1,Europe,Alignment
42,1,,"Bosnia and Herzegovina",3,Europe,Alignment
42,1,,Slovakia,3,Europe,Alignment
42,1,,Sweden,0,Europe,Alignment
42,1,,Finland,0,Europe,Alignment
42,1,,Denmark,0,Europe,Alignment
42,1,,Ireland,1,Europe,Alignment
42,1,,Albania,0,Europe,Alignment
42,1,,Montenegro,0,Europe,Alignment
42,1,,Serbia,3,Europe,Alignment
42,1,,Greece,0,Europe,Alignment
42,1,,"North Macedonia",0,Europe,Alignment
42,1,,Turkey,4,"North Africa & West Asia",Alignment
42,1,,Iceland,0,Europe,Alignment
42,1,,Portugal,1,Europe,Alignment
42,1,,Romania,1,Europe,Alignment
42,1,,Moldova,3,Europe,Alignment
42,1,,Italy,2,Europe,Alignment
42,1,,Netherlands,0,Europe,Alignment
42,1,,Ukraine,0,Europe,Alignment
42,1,,Spain,0,Europe,Alignment
42,1,,Nicaragua,4,"Central America & Caribbean",Alignment
42,1,,Bolivia,3,"South America",Alignment
42,1,,Paraguay,0,"South America",Alignment
42,1,,Pakistan,4,"South Asia",Alignment
42,1,,Afghanistan,4,"South Asia",Alignment
42,1,,Turkmenistan,1,"Central Asia",Alignment
42,1,,India,1,"South Asia",Alignment
42,1,,Nigeria,0,"Sub-Saharan Africa",Alignment
42,1,,"South Africa",3,"Sub-Saharan Africa",Alignment
42,1,,Senegal,0,"Sub-Saharan Africa",Alignment
42,1,,Ethiopia,3,"Sub-Saharan Africa",Alignment
42,1,,Kenya,3,"Sub-Saharan Africa",Alignment
42,1,,Singapore,3,"East & Southeast Asia",Alignment
42,1,,Taiwan,4,"East & Southeast Asia",Alignment
42,1,,Brazil,0,"South America",Alignment
42,1,,"Czech Republic",0,Europe,Alignment
42,1,,Estonia,3,Europe,Alignment
42,1,,Poland,1,Europe,Alignment
42,1,,Vietnam,0,"East & Southeast Asia",Alignment
42,1,,Nepal,4,"South Asia",Alignment
42,1,,Russia,3,Europe,Alignment
42,1,,"New Zealand",3,Oceania,Alignment
42,1,,Zimbabwe,4,"Sub-Saharan Africa",Alignment
42,1,,"Democratic Republic of the Congo",3,"Sub-Saharan Africa",Alignment
42,1,,Malaysia,0,"East & Southeast Asia",Alignment
42,1,,Timor-Leste,3,"East & Southeast Asia",Alignment
42,1,,Argentina,NA,"South America",Alignment
42,1,,Uruguay,0,"South America",Alignment
42,1,,"El Salvador",0,"Central America & Caribbean",Alignment
42,1,,Philippines,3,"East & Southeast Asia",Alignment
42,1,,Thailand,1,"East & Southeast Asia",Alignment
42,1,,Myanmar,0,"East & Southeast Asia",Alignment
42,1,,Uganda,2,"Sub-Saharan Africa",Alignment
42,1,,Mozambique,0,"Sub-Saharan Africa",Alignment
42,1,,Angola,1,"Sub-Saharan Africa",Alignment
42,1,,Japan,0,"East & Southeast Asia",Alignment
42,1,,Indonesia,4,"East & Southeast Asia",Alignment
42,1,,"South Korea",0,"East & Southeast Asia",Alignment
42,1,,"Saudi Arabia",2,"North Africa & West Asia",Alignment
42,1,,Qatar,4,"North Africa & West Asia",Alignment
42,1,,Canada,4,"North America",Alignment
42,1,,Cambodia,1,"East & Southeast Asia",Alignment
42,1,,"United States",0,"North America",Alignment
42,1,,Germany,0,Europe,Alignment
42,1,,"United Kingdom",3,Europe,Alignment
42,1,,Australia,3,Oceania,Alignment
42,1,,Israel,1,"North Africa & West Asia",Alignment
42,1,,"Sri Lanka",1,"South Asia",Alignment
43,1,,Georgia,3,Europe,Alignment
43,1,,Latvia,0,Europe,Alignment
43,1,,Armenia,0,"North Africa & West Asia",Alignment
43,1,,Azerbaijan,0,"North Africa & West Asia",Alignment
43,1,,Kazakhstan,0,"Central Asia",Alignment
43,1,,Uzbekistan,1,"Central Asia",Alignment
43,1,,Tajikistan,3,"Central Asia",Alignment
43,1,,Kyrgyzstan,3,"Central Asia",Alignment
43,1,,Jordan,0,"North Africa & West Asia",Alignment
43,1,,Egypt,0,"North Africa & West Asia",Alignment
43,1,,Lebanon,0,"North Africa & West Asia",Alignment
43,1,,Belarus,0,Europe,Alignment
43,1,,Mongolia,0,"East & Southeast Asia",Alignment
43,1,,Mexico,0,"North America",Alignment
43,1,,Panama,3,"Central America & Caribbean",Alignment
43,1,,"Costa Rica",0,"Central America & Caribbean",Alignment
43,1,,Peru,3,"South America",Alignment
43,1,,Venezuela,0,"South America",Alignment
43,1,,Chile,3,"South America",Alignment
43,1,,Ecuador,4,"South America",Alignment
43,1,,Colombia,0,"South America",Alignment
43,1,,"Sierra Leone",0,"Sub-Saharan Africa",Alignment
43,1,,Ghana,0,"Sub-Saharan Africa",Alignment
43,1,,Tanzania,0,"Sub-Saharan Africa",Alignment
43,1,,Gambia,0,"Sub-Saharan Africa",Alignment
43,1,,Algeria,0,"North Africa & West Asia",Alignment
43,1,,France,3,Europe,Alignment
43,1,,Bangladesh,0,"South Asia",Alignment
43,1,,Lithuania,0,Europe,Alignment
43,1,,Bulgaria,0,Europe,Alignment
43,1,,Austria,3,Europe,Alignment
43,1,,Hungary,0,Europe,Alignment
43,1,,Belgium,3,Europe,Alignment
43,1,,"Bosnia and Herzegovina",0,Europe,Alignment
43,1,,Slovakia,0,Europe,Alignment
43,1,,Sweden,0,Europe,Alignment
43,1,,Finland,0,Europe,Alignment
43,1,,Denmark,0,Europe,Alignment
43,1,,Ireland,0,Europe,Alignment
43,1,,Albania,0,Europe,Alignment
43,1,,Montenegro,0,Europe,Alignment
43,1,,Serbia,3,Europe,Alignment
43,1,,Greece,0,Europe,Alignment
43,1,,"North Macedonia",0,Europe,Alignment
43,1,,Turkey,0,"North Africa & West Asia",Alignment
43,1,,Iceland,0,Europe,Alignment
43,1,,Portugal,0,Europe,Alignment
43,1,,Romania,2,Europe,Alignment
43,1,,Moldova,0,Europe,Alignment
43,1,,Italy,1,Europe,Alignment
43,1,,Netherlands,0,Europe,Alignment
43,1,,Ukraine,0,Europe,Alignment
43,1,,Spain,3,Europe,Alignment
43,1,,Nicaragua,0,"Central America & Caribbean",Alignment
43,1,,Bolivia,1,"South America",Alignment
43,1,,Paraguay,0,"South America",Alignment
43,1,,Pakistan,NA,"South Asia",Alignment
43,1,,Afghanistan,0,"South Asia",Alignment
43,1,,Turkmenistan,4,"Central Asia",Alignment
43,1,,India,0,"South Asia",Alignment
43,1,,Nigeria,0,"Sub-Saharan Africa",Alignment
43,1,,"South Africa",0,"Sub-Saharan Africa",Alignment
43,1,,Senegal,0,"Sub-Saharan Africa",Alignment
43,1,,Ethiopia,0,"Sub-Saharan Africa",Alignment
43,1,,Kenya,0,"Sub-Saharan Africa",Alignment
43,1,,Singapore,3,"East & Southeast Asia",Alignment
43,1,,Taiwan,1,"East & Southeast Asia",Alignment
43,1,,Brazil,3,"South America",Alignment
43,1,,"Czech Republic",3,Europe,Alignment
43,1,,Estonia,2,Europe,Alignment
43,1,,Poland,0,Europe,Alignment
43,1,,Vietnam,0,"East & Southeast Asia",Alignment
43,1,,Nepal,0,"South Asia",Alignment
43,1,,Russia,0,Europe,Alignment
43,1,,"New Zealand",3,Oceania,Alignment
43,1,,Zimbabwe,4,"Sub-Saharan Africa",Alignment
43,1,,"Democratic Republic of the Congo",4,"Sub-Saharan Africa",Alignment
43,1,,Malaysia,NA,"East & Southeast Asia",Alignment
43,1,,Timor-Leste,NA,"East & Southeast Asia",Alignment
43,1,,Argentina,0,"South America",Alignment
43,1,,Uruguay,0,"South America",Alignment
43,1,,"El Salvador",0,"Central America & Caribbean",Alignment
43,1,,Philippines,0,"East & Southeast Asia",Alignment
43,1,,Thailand,0,"East & Southeast Asia",Alignment
43,1,,Myanmar,0,"East & Southeast Asia",Alignment
43,1,,Uganda,3,"Sub-Saharan Africa",Alignment
43,1,,Mozambique,3,"Sub-Saharan Africa",Alignment
43,1,,Angola,0,"Sub-Saharan Africa",Alignment
43,1,,Japan,1,"East & Southeast Asia",Alignment
43,1,,Indonesia,3,"East & Southeast Asia",Alignment
43,1,,"South Korea",2,"East & Southeast Asia",Alignment
43,1,,"Saudi Arabia",0,"North Africa & West Asia",Alignment
43,1,,Qatar,0,"North Africa & West Asia",Alignment
43,1,,Canada,4,"North America",Alignment
43,1,,Cambodia,4,"East & Southeast Asia",Alignment
43,1,,"United States",4,"North America",Alignment
43,1,,Germany,3,Europe,Alignment
43,1,,"United Kingdom",4,Europe,Alignment
43,1,,Australia,3,Oceania,Alignment
43,1,,Israel,1,"North Africa & West Asia",Alignment
43,1,,"Sri Lanka",3,"South Asia",Alignment
44,1,,Georgia,3,Europe,Alignment
44,1,,Latvia,0,Europe,Alignment
44,1,,Armenia,0,"North Africa & West Asia",Alignment
44,1,,Azerbaijan,0,"North Africa & West Asia",Alignment
44,1,,Kazakhstan,3,"Central Asia",Alignment
44,1,,Uzbekistan,0,"Central Asia",Alignment
44,1,,Tajikistan,0,"Central Asia",Alignment
44,1,,Kyrgyzstan,0,"Central Asia",Alignment
44,1,,Jordan,0,"North Africa & West Asia",Alignment
44,1,,Egypt,0,"North Africa & West Asia",Alignment
44,1,,Lebanon,0,"North Africa & West Asia",Alignment
44,1,,Belarus,0,Europe,Alignment
44,1,,Mongolia,3,"East & Southeast Asia",Alignment
44,1,,Mexico,0,"North America",Alignment
44,1,,Panama,NA,"Central America & Caribbean",Alignment
44,1,,"Costa Rica",3,"Central America & Caribbean",Alignment
44,1,,Peru,0,"South America",Alignment
44,1,,Venezuela,4,"South America",Alignment
44,1,,Chile,0,"South America",Alignment
44,1,,Ecuador,0,"South America",Alignment
44,1,,Colombia,0,"South America",Alignment
44,1,,"Sierra Leone",3,"Sub-Saharan Africa",Alignment
44,1,,Ghana,0,"Sub-Saharan Africa",Alignment
44,1,,Tanzania,0,"Sub-Saharan Africa",Alignment
44,1,,Gambia,0,"Sub-Saharan Africa",Alignment
44,1,,Algeria,4,"North Africa & West Asia",Alignment
44,1,,France,2,Europe,Alignment
44,1,,Bangladesh,0,"South Asia",Alignment
44,1,,Lithuania,0,Europe,Alignment
44,1,,Bulgaria,0,Europe,Alignment
44,1,,Austria,1,Europe,Alignment
44,1,,Hungary,0,Europe,Alignment
44,1,,Belgium,0,Europe,Alignment
44,1,,"Bosnia and Herzegovina",3,Europe,Alignment
44,1,,Slovakia,0,Europe,Alignment
44,1,,Sweden,0,Europe,Alignment
44,1,,Finland,0,Europe,Alignment
44,1,,Denmark,0,Europe,Alignment
44,1,,Ireland,2,Europe,Alignment
44,1,,Albania,0,Europe,Alignment
44,1,,Montenegro,0,Europe,Alignment
44,1,,Serbia,0,Europe,Alignment
44,1,,Greece,0,Europe,Alignment
44,1,,"North Macedonia",0,Europe,Alignment
44,1,,Turkey,0,"North Africa & West Asia",Alignment
44,1,,Iceland,0,Europe,Alignment
44,1,,Portugal,0,Europe,Alignment
44,1,,Romania,3,Europe,Alignment
44,1,,Moldova,0,Europe,Alignment
44,1,,Italy,0,Europe,Alignment
44,1,,Netherlands,0,Europe,Alignment
44,1,,Ukraine,0,Europe,Alignment
44,1,,Spain,NA,Europe,Alignment
44,1,,Nicaragua,NA,"Central America & Caribbean",Alignment
44,1,,Bolivia,NA,"South America",Alignment
44,1,,Paraguay,0,"South America",Alignment
44,1,,Pakistan,3,"South Asia",Alignment
44,1,,Afghanistan,0,"South Asia",Alignment
44,1,,Turkmenistan,0,"Central Asia",Alignment
44,1,,India,0,"South Asia",Alignment
44,1,,Nigeria,0,"Sub-Saharan Africa",Alignment
44,1,,"South Africa",0,"Sub-Saharan Africa",Alignment
44,1,,Senegal,0,"Sub-Saharan Africa",Alignment
44,1,,Ethiopia,0,"Sub-Saharan Africa",Alignment
44,1,,Kenya,0,"Sub-Saharan Africa",Alignment
44,1,,Singapore,3,"East & Southeast Asia",Alignment
44,1,,Taiwan,0,"East & Southeast Asia",Alignment
44,1,,Brazil,0,"South America",Alignment
44,1,,"Czech Republic",0,Europe,Alignment
44,1,,Estonia,0,Europe,Alignment
44,1,,Poland,0,Europe,Alignment
44,1,,Vietnam,0,"East & Southeast Asia",Alignment
44,1,,Nepal,1,"South Asia",Alignment
44,1,,Russia,0,Europe,Alignment
44,1,,"New Zealand",0,Oceania,Alignment
44,1,,Zimbabwe,NA,"Sub-Saharan Africa",Alignment
44,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Alignment
44,1,,Malaysia,0,"East & Southeast Asia",Alignment
44,1,,Timor-Leste,4,"East & Southeast Asia",Alignment
44,1,,Argentina,NA,"South America",Alignment
44,1,,Uruguay,0,"South America",Alignment
44,1,,"El Salvador",0,"Central America & Caribbean",Alignment
44,1,,Philippines,0,"East & Southeast Asia",Alignment
44,1,,Thailand,0,"East & Southeast Asia",Alignment
44,1,,Myanmar,0,"East & Southeast Asia",Alignment
44,1,,Uganda,1,"Sub-Saharan Africa",Alignment
44,1,,Mozambique,0,"Sub-Saharan Africa",Alignment
44,1,,Angola,0,"Sub-Saharan Africa",Alignment
44,1,,Japan,0,"East & Southeast Asia",Alignment
44,1,,Indonesia,2,"East & Southeast Asia",Alignment
44,1,,"South Korea",0,"East & Southeast Asia",Alignment
44,1,,"Saudi Arabia",0,"North Africa & West Asia",Alignment
44,1,,Qatar,0,"North Africa & West Asia",Alignment
44,1,,Canada,3,"North America",Alignment
44,1,,Cambodia,3,"East & Southeast Asia",Alignment
44,1,,"United States",0,"North America",Alignment
44,1,,Germany,1,Europe,Alignment
44,1,,"United Kingdom",0,Europe,Alignment
44,1,,Australia,0,Oceania,Alignment
44,1,,Israel,0,"North Africa & West Asia",Alignment
44,1,,"Sri Lanka",0,"South Asia",Alignment
45,0,,Georgia,0,Europe,Exposure
45,0,,Latvia,0,Europe,Exposure
45,0,,Armenia,0,"North Africa & West Asia",Exposure
45,0,,Azerbaijan,0,"North Africa & West Asia",Exposure
45,0,,Kazakhstan,0,"Central Asia",Exposure
45,0,,Uzbekistan,4,"Central Asia",Exposure
45,0,,Tajikistan,0,"Central Asia",Exposure
45,0,,Kyrgyzstan,0,"Central Asia",Exposure
45,0,,Jordan,0,"North Africa & West Asia",Exposure
45,0,,Egypt,0,"North Africa & West Asia",Exposure
45,0,,Lebanon,0,"North Africa & West Asia",Exposure
45,0,,Belarus,0,Europe,Exposure
45,0,,Mongolia,4,"East & Southeast Asia",Exposure
45,0,,Mexico,0,"North America",Exposure
45,0,,Panama,0,"Central America & Caribbean",Exposure
45,0,,"Costa Rica",0,"Central America & Caribbean",Exposure
45,0,,Peru,4,"South America",Exposure
45,0,,Venezuela,4,"South America",Exposure
45,0,,Chile,4,"South America",Exposure
45,0,,Ecuador,4,"South America",Exposure
45,0,,Colombia,0,"South America",Exposure
45,0,,"Sierra Leone",4,"Sub-Saharan Africa",Exposure
45,0,,Ghana,4,"Sub-Saharan Africa",Exposure
45,0,,Tanzania,4,"Sub-Saharan Africa",Exposure
45,0,,Gambia,4,"Sub-Saharan Africa",Exposure
45,0,,Algeria,4,"North Africa & West Asia",Exposure
45,0,,France,0,Europe,Exposure
45,0,,Bangladesh,4,"South Asia",Exposure
45,0,,Lithuania,0,Europe,Exposure
45,0,,Bulgaria,0,Europe,Exposure
45,0,,Austria,0,Europe,Exposure
45,0,,Hungary,0,Europe,Exposure
45,0,,Belgium,0,Europe,Exposure
45,0,,"Bosnia and Herzegovina",0,Europe,Exposure
45,0,,Slovakia,0,Europe,Exposure
45,0,,Sweden,0,Europe,Exposure
45,0,,Finland,0,Europe,Exposure
45,0,,Denmark,0,Europe,Exposure
45,0,,Ireland,0,Europe,Exposure
45,0,,Albania,0,Europe,Exposure
45,0,,Montenegro,0,Europe,Exposure
45,0,,Serbia,0,Europe,Exposure
45,0,,Greece,0,Europe,Exposure
45,0,,"North Macedonia",0,Europe,Exposure
45,0,,Turkey,0,"North Africa & West Asia",Exposure
45,0,,Iceland,0,Europe,Exposure
45,0,,Portugal,0,Europe,Exposure
45,0,,Romania,0,Europe,Exposure
45,0,,Moldova,0,Europe,Exposure
45,0,,Italy,0,Europe,Exposure
45,0,,Netherlands,0,Europe,Exposure
45,0,,Ukraine,0,Europe,Exposure
45,0,,Spain,0,Europe,Exposure
45,0,,Nicaragua,0,"Central America & Caribbean",Exposure
45,0,,Bolivia,0,"South America",Exposure
45,0,,Paraguay,0,"South America",Exposure
45,0,,Pakistan,0,"South Asia",Exposure
45,0,,Afghanistan,0,"South Asia",Exposure
45,0,,Turkmenistan,4,"Central Asia",Exposure
45,0,,India,0,"South Asia",Exposure
45,0,,Nigeria,4,"Sub-Saharan Africa",Exposure
45,0,,"South Africa",4,"Sub-Saharan Africa",Exposure
45,0,,Senegal,0,"Sub-Saharan Africa",Exposure
45,0,,Ethiopia,4,"Sub-Saharan Africa",Exposure
45,0,,Kenya,4,"Sub-Saharan Africa",Exposure
45,0,,Singapore,4,"East & Southeast Asia",Exposure
45,0,,Taiwan,4,"East & Southeast Asia",Exposure
45,0,,Brazil,4,"South America",Exposure
45,0,,"Czech Republic",0,Europe,Exposure
45,0,,Estonia,0,Europe,Exposure
45,0,,Poland,0,Europe,Exposure
45,0,,Vietnam,4,"East & Southeast Asia",Exposure
45,0,,Nepal,0,"South Asia",Exposure
45,0,,Russia,4,Europe,Exposure
45,0,,"New Zealand",4,Oceania,Exposure
45,0,,Zimbabwe,0,"Sub-Saharan Africa",Exposure
45,0,,"Democratic Republic of the Congo",4,"Sub-Saharan Africa",Exposure
45,0,,Malaysia,4,"East & Southeast Asia",Exposure
45,0,,Timor-Leste,4,"East & Southeast Asia",Exposure
45,0,,Argentina,0,"South America",Exposure
45,0,,Uruguay,4,"South America",Exposure
45,0,,"El Salvador",0,"Central America & Caribbean",Exposure
45,0,,Philippines,4,"East & Southeast Asia",Exposure
45,0,,Thailand,4,"East & Southeast Asia",Exposure
45,0,,Myanmar,4,"East & Southeast Asia",Exposure
45,0,,Uganda,0,"Sub-Saharan Africa",Exposure
45,0,,Mozambique,0,"Sub-Saharan Africa",Exposure
45,0,,Angola,4,"Sub-Saharan Africa",Exposure
45,0,,Japan,4,"East & Southeast Asia",Exposure
45,0,,Indonesia,4,"East & Southeast Asia",Exposure
45,0,,"South Korea",4,"East & Southeast Asia",Exposure
45,0,,"Saudi Arabia",4,"North Africa & West Asia",Exposure
45,0,,Qatar,4,"North Africa & West Asia",Exposure
45,0,,Canada,0,"North America",Exposure
45,0,,Cambodia,4,"East & Southeast Asia",Exposure
45,0,,"United States",0,"North America",Exposure
45,0,,Germany,4,Europe,Exposure
45,0,,"United Kingdom",0,Europe,Exposure
45,0,,Australia,4,Oceania,Exposure
45,0,,Israel,0,"North Africa & West Asia",Exposure
45,0,,"Sri Lanka",0,"South Asia",Exposure
46,0,,Georgia,0,Europe,Exposure
46,0,,Latvia,0,Europe,Exposure
46,0,,Armenia,0,"North Africa & West Asia",Exposure
46,0,,Azerbaijan,0,"North Africa & West Asia",Exposure
46,0,,Kazakhstan,0,"Central Asia",Exposure
46,0,,Uzbekistan,0,"Central Asia",Exposure
46,0,,Tajikistan,4,"Central Asia",Exposure
46,0,,Kyrgyzstan,4,"Central Asia",Exposure
46,0,,Jordan,0,"North Africa & West Asia",Exposure
46,0,,Egypt,0,"North Africa & West Asia",Exposure
46,0,,Lebanon,NA,"North Africa & West Asia",Exposure
46,0,,Belarus,0,Europe,Exposure
46,0,,Mongolia,0,"East & Southeast Asia",Exposure
46,0,,Mexico,0,"North America",Exposure
46,0,,Panama,0,"Central America & Caribbean",Exposure
46,0,,"Costa Rica",4,"Central America & Caribbean",Exposure
46,0,,Peru,0,"South America",Exposure
46,0,,Venezuela,4,"South America",Exposure
46,0,,Chile,0,"South America",Exposure
46,0,,Ecuador,4,"South America",Exposure
46,0,,Colombia,NA,"South America",Exposure
46,0,,"Sierra Leone",0,"Sub-Saharan Africa",Exposure
46,0,,Ghana,0,"Sub-Saharan Africa",Exposure
46,0,,Tanzania,0,"Sub-Saharan Africa",Exposure
46,0,,Gambia,4,"Sub-Saharan Africa",Exposure
46,0,,Algeria,0,"North Africa & West Asia",Exposure
46,0,,France,0,Europe,Exposure
46,0,,Bangladesh,0,"South Asia",Exposure
46,0,,Lithuania,0,Europe,Exposure
46,0,,Bulgaria,0,Europe,Exposure
46,0,,Austria,0,Europe,Exposure
46,0,,Hungary,0,Europe,Exposure
46,0,,Belgium,0,Europe,Exposure
46,0,,"Bosnia and Herzegovina",0,Europe,Exposure
46,0,,Slovakia,0,Europe,Exposure
46,0,,Sweden,0,Europe,Exposure
46,0,,Finland,0,Europe,Exposure
46,0,,Denmark,0,Europe,Exposure
46,0,,Ireland,0,Europe,Exposure
46,0,,Albania,0,Europe,Exposure
46,0,,Montenegro,0,Europe,Exposure
46,0,,Serbia,0,Europe,Exposure
46,0,,Greece,0,Europe,Exposure
46,0,,"North Macedonia",0,Europe,Exposure
46,0,,Turkey,0,"North Africa & West Asia",Exposure
46,0,,Iceland,0,Europe,Exposure
46,0,,Portugal,NA,Europe,Exposure
46,0,,Romania,0,Europe,Exposure
46,0,,Moldova,0,Europe,Exposure
46,0,,Italy,0,Europe,Exposure
46,0,,Netherlands,0,Europe,Exposure
46,0,,Ukraine,0,Europe,Exposure
46,0,,Spain,0,Europe,Exposure
46,0,,Nicaragua,0,"Central America & Caribbean",Exposure
46,0,,Bolivia,4,"South America",Exposure
46,0,,Paraguay,0,"South America",Exposure
46,0,,Pakistan,4,"South Asia",Exposure
46,0,,Afghanistan,0,"South Asia",Exposure
46,0,,Turkmenistan,0,"Central Asia",Exposure
46,0,,India,0,"South Asia",Exposure
46,0,,Nigeria,4,"Sub-Saharan Africa",Exposure
46,0,,"South Africa",0,"Sub-Saharan Africa",Exposure
46,0,,Senegal,4,"Sub-Saharan Africa",Exposure
46,0,,Ethiopia,4,"Sub-Saharan Africa",Exposure
46,0,,Kenya,4,"Sub-Saharan Africa",Exposure
46,0,,Singapore,0,"East & Southeast Asia",Exposure
46,0,,Taiwan,0,"East & Southeast Asia",Exposure
46,0,,Brazil,NA,"South America",Exposure
46,0,,"Czech Republic",0,Europe,Exposure
46,0,,Estonia,0,Europe,Exposure
